reaction_names,bridging_centrality,betweenness_centrality,clustering_coefficient,degree_log10,is_essential
LYSDC,3.0739414633917117,3.0739414633917117,0.16666666666666666,0.47712125471966244,False
LYSTRS,0.0,0.0,0.5,0.3010299956639812,False
PGL,3.4242229652038882,3.6003142242595696,0.0,0.47712125471966244,False
FOMETRi,2.802510596243088,3.041392685158225,0.6,0.6020599913279624,False
THFAT,3.0622058088197126,3.0622058088197126,0.6,0.6020599913279624,False
DURIK1,2.7961892654749048,3.0691905375386423,0.16666666666666666,0.6989700043360189,False
NTD5,3.3153513436460016,3.616381339309983,0.21428571428571427,0.7781512503836436,False
SELGTHR2,2.6267523961668733,3.4757905356209156,0.3409090909090909,1.0,False
SELGTHR3,2.0236730573893777,3.0675772110581936,0.3,1.0,False
FALDH2,3.5946479665425715,3.184222246322474,0.5,0.47712125471966244,False
RNDR1b,2.7991390916364787,2.9600940343702593,0.2,0.6020599913279624,False
PMPK,2.5000823931513505,3.0741136608790693,0.0,0.6989700043360189,True
A5PISO,2.2465109253967466,2.7046643410404294,0.4473684210526316,0.8450980400142568,True
GND,3.1151761547414276,3.480417217718027,0.3,0.7781512503836436,False
RBFSa,4.602130989698054,4.505220976689998,0.0,0.6020599913279624,True
DHPPDA2,3.404572327547155,3.404572327547155,0.0,0.3010299956639812,True
HPPK2,2.132512440430003,1.9564211813743215,0.0,0.3010299956639812,True
PYDAMK,3.0498258526950877,3.041392685158225,0.0,0.47712125471966244,False
PYDXNK,2.6492822201469113,3.041392685158225,0.0,0.6020599913279624,False
PYDXPP,2.9652957958116564,3.0622058088197126,0.0,0.6989700043360189,False
PRAIi,3.709464864508236,3.533373605452555,0.0,0.3010299956639812,True
OPHBDC,3.0600316785216313,3.537152933241294,0.0,0.47712125471966244,True
SADT2,2.7471675262274697,3.6754941648990207,0.3125,1.0791812460476249,True
GALCTND,0.0,0.0,0.0,0.0,False
ALTRH,3.6957880262155345,3.519696767159853,0.0,0.3010299956639812,False
MNNH,3.519696767159853,3.343605508104172,0.0,0.3010299956639812,False
GNK,3.6442415858437287,4.042181594515767,0.1,0.6989700043360189,False
HPYRRx,2.3375157695832223,2.5634810853944106,0.3333333333333333,0.6020599913279624,False
HPYRRy,2.3375157695832223,2.5634810853944106,0.3333333333333333,0.6020599913279624,False
MANPGH,0.0,0.0,0.2,0.7781512503836436,False
TMPPP,3.6384892569546374,3.5415792439465807,0.0,0.6020599913279624,True
DMATT,0.17609125905568124,0.0,0.3333333333333333,0.6020599913279624,True
IPDDI,2.324598996479274,3.040602340114073,0.26666666666666666,0.7781512503836436,False
GRTT,2.324992301390061,3.0808671570625523,0.23333333333333334,0.7781512503836436,True
CDPMEK,3.929269696620022,3.5313296879479843,0.0,0.3010299956639812,True
DHQS,3.35839175864902,3.7563317673210577,0.16666666666666666,0.47712125471966244,True
KDOPP,3.780483373127323,3.3033621184076605,0.0,0.3010299956639812,True
NTP11,0.0,0.0,0.0,0.0,False
NTPP10,3.3572782896018767,3.3572782896018767,0.0,0.3010299956639812,False
DADK,2.792866778937212,3.1652526831368615,0.25,0.7781512503836436,False
RNDR1,2.704999252703774,2.8694465305957473,0.2,0.6020599913279624,False
NTD6,3.436681106369772,3.6171371708279034,0.16666666666666666,0.6020599913279624,False
ACBIPGT,3.8103786663960513,3.7311974203484266,0.2,0.6989700043360189,False
BMOGDS1,0.8573324964312685,0.9542425094393249,0.35,0.6989700043360189,True
BMOGDS2,0.0,0.0,0.5833333333333334,0.6020599913279624,True
BWCOGDS1,0.8573324964312685,0.9542425094393249,0.35,0.6989700043360189,False
BWCOGDS2,0.0,0.0,0.5833333333333334,0.6020599913279624,False
CPMPS,3.8559555788682363,3.554925583204255,0.3333333333333333,0.6020599913279624,True
GDPMNH,2.5430758761609162,3.2556402664393347,0.3,0.9542425094393249,False
GP4GH,0.0,0.0,0.42857142857142855,0.8450980400142568,False
GTPDPK,2.929107143668572,3.3632593249950538,0.3333333333333333,0.6989700043360189,False
GTPHs,2.586706961886173,3.4106157028304915,0.2,0.6989700043360189,False
GUACYC,3.0622058088197126,3.0622058088197126,0.3333333333333333,0.6020599913279624,False
MOGDS,0.0,0.0,0.3333333333333333,0.6020599913279624,False
NTP3,0.6188349903867681,1.1908007375857268,0.46511627906976744,1.0,False
NTPP2,1.1416941124659081,1.2687989108307158,0.3333333333333333,0.7781512503836436,False
PPGPPDP,2.8176382191155884,3.343846475753872,0.3,0.9542425094393249,False
DGK1,2.5169884440842982,2.9729203997340226,0.25,0.7781512503836436,False
NTD8,4.156554275605735,3.4295555476694735,0.16666666666666666,0.47712125471966244,False
CYTK2,2.5536987829837074,3.009630738633432,0.25,0.7781512503836436,False
NTD3,3.5679635089816113,3.5679635089816113,0.16666666666666666,0.47712125471966244,False
NTD1,3.2759613995872714,3.271805439816114,0.2,0.6020599913279624,False
SELNPS,1.1571976425406771,1.1571976425406771,0.0,0.3010299956639812,False
DHCINDO,4.084754963179354,3.520483532740792,0.0,0.47712125471966244,False
ATPPRT,3.2379205663503803,3.5389505620143615,0.3333333333333333,0.6020599913279624,True
GUAPRT,3.2044751811159906,3.4565187160890978,0.16071428571428573,0.9030899869919435,False
NAMNPP,2.9805067035310375,3.389876173983857,0.15,0.8450980400142568,False
3HPPPNH,0.0,0.0,0.0,0.0,False
DHPPD,3.219846386024361,3.0437551269686796,0.0,0.3010299956639812,False
UPPDC1,3.6839789929906277,3.7979223452974646,0.0,0.47712125471966244,True
UAAGDS,3.5077354789102557,3.4108254659021995,0.08333333333333333,0.6020599913279624,True
BETALDHx,0.0,0.0,0.0,0.0,False
BETALDHy,0.0,0.0,0.0,0.0,False
FCI,0.0,0.0,0.0,0.0,False
ALR4x,0.0,0.0,0.0,0.3010299956639812,False
LCARR,0.0,0.0,0.0,0.3010299956639812,False
NNATr,2.296665190261531,3.062581984228163,0.2,0.6989700043360189,True
NNDMBRT,3.312298311167879,3.8985640353126096,0.14285714285714285,0.7781512503836436,False
RMI,0.0,0.0,0.0,0.0,False
GLTPD,0.0,0.0,0.0,0.0,False
OMMBLHX,3.4272911405269975,2.9501698858073353,0.0,0.3010299956639812,False
OMMBLHX3,3.4272911405269975,2.9501698858073353,0.0,0.3010299956639812,False
DURADx,0.0,0.0,0.5769230769230769,0.9030899869919435,False
PYROX,3.4608978427565478,3.761927838420529,0.43333333333333335,0.7781512503836436,False
HEPK2,4.471033725415381,3.9939124706957188,0.0,0.3010299956639812,False
RHAT1,3.20223959053471,3.5062750963384164,0.1,0.6989700043360189,False
PUNP3,2.6764931021930995,3.898917921321029,0.3401360544217687,1.255272505103306,False
PUNP5,2.355503296570147,3.6499734438335354,0.2955665024630542,1.3222192947339193,False
PUNP7,2.8383217416078192,4.023404395401718,0.35714285714285715,1.255272505103306,False
R1PK,3.8161003890200083,3.5472550767274282,0.7142857142857143,0.8450980400142568,False
APCS,3.6161989378064843,3.315168942142503,0.0,0.47712125471966244,False
OMPHHX,2.4405644140938265,1.8964963697435508,0.0,0.3010299956639812,False
OMPHHX3,2.4405644140938265,1.8964963697435508,0.0,0.3010299956639812,False
OPHHX,3.5924539300929967,3.048385885742721,0.0,0.3010299956639812,False
OPHHX3,3.5924539300929967,3.048385885742721,0.0,0.3010299956639812,False
UPP3S,3.6871944167262183,3.8913143993821433,0.0,0.47712125471966244,True
MPTS,3.384205202487066,4.132393229493267,0.125,0.9030899869919435,True
MPTSS,4.187222088427961,3.88619209276398,0.5,0.3010299956639812,True
GMHEPAT,4.11708465301384,3.719144644341802,0.0,0.3010299956639812,False
HEPT3,3.8201930176092356,3.996284276664917,0.0,0.47712125471966244,False
HEPT4,0.0,0.0,0.0,0.3010299956639812,False
HEPK1,3.7596124808733546,3.5835212218176737,0.0,0.3010299956639812,False
MOCOS,1.7842577628830507,2.464744361525056,0.15,0.6989700043360189,True
ALLPI,3.9070887450742955,3.041787318971752,0.0,0.47712125471966244,False
HEX4,2.9486374258757464,3.230644184226297,0.3333333333333333,0.6989700043360189,False
MN6PP,2.8574321596454157,2.8574321596454157,0.4444444444444444,0.6989700043360189,False
PMANM,2.9000778477364677,3.225901266739212,0.275,0.8450980400142568,False
GDPMNP,2.4410470068019015,2.851342092494949,0.21428571428571427,0.7781512503836436,False
GSNK,2.7980875125505693,2.925192310915377,0.21428571428571427,0.7781512503836436,False
PDE4,3.0903791458490986,3.041392685158225,0.16666666666666666,0.6020599913279624,False
NTD11,2.855010768656798,3.257067343523668,0.2037037037037037,0.9030899869919435,False
NTD10,2.8194550937511833,2.8652125843118585,0.2,0.6989700043360189,False
GUAD,3.0921965506717157,3.3554379854462972,0.3,0.6989700043360189,False
HXAND,3.1038885554166193,3.5132580258694386,0.2619047619047619,0.8450980400142568,False
XTSNH,2.392707240715078,2.8313214985140034,0.25,0.7781512503836436,False
PRAMPC,3.5251744278352715,3.5251744278352715,0.0,0.3010299956639812,True
ALLTN,3.8424017397635484,3.666310480707867,0.0,0.3010299956639812,False
XAND,4.196757334805551,3.9414848297022447,0.2,0.6989700043360189,False
URDGLYCD,3.370618297035111,3.06958830137113,0.0,0.3010299956639812,False
UDPGALM,1.6518341693540821,1.2838573840594878,0.3333333333333333,0.47712125471966244,False
NTPP7,1.8749016358353119,1.816909688857625,0.5,0.47712125471966244,False
TMDK1,2.713859464413517,2.7808062540441303,0.4,0.6020599913279624,False
ADNUC,2.2351655942804944,2.625083053368613,0.3,0.8450980400142568,False
ADA,2.399821894231881,2.5977584864428263,0.3,0.6989700043360189,False
ADNK1,0.0,0.0,0.5,0.3010299956639812,False
NTD7,0.0,0.0,0.3333333333333333,0.6020599913279624,False
DADA,3.1167033710119276,2.3385521206282838,0.5,0.47712125471966244,False
DHPTDCs2,2.761927838420529,3.0629578340845103,0.0,0.3010299956639812,True
SHK3Dr,3.7438232216037504,3.7438232216037504,0.0,0.3010299956639812,True
DSBDR,0.0,0.0,0.0,0.3010299956639812,False
RZ5PP,4.3718738912207025,3.89475263650104,0.0,0.3010299956639812,False
CDGR,0.0,0.0,0.0,0.0,False
DNMPPA,3.7196522156021414,3.8165622286101977,0.3333333333333333,0.47712125471966244,True
DCYTD,3.6906696164864683,3.561574920107011,0.16666666666666666,0.47712125471966244,False
INSH,2.326442130481471,2.8608235805618896,0.2777777777777778,0.9030899869919435,False
NTD12,4.301095172433175,3.34685266299385,0.0,0.3010299956639812,False
GMHEPK,3.728008525890032,3.728008525890032,0.0,0.3010299956639812,False
NADN,0.0,0.0,0.0,0.3010299956639812,False
NADDP,0.0,0.0,0.0,0.47712125471966244,False
NNAM,1.372298159077237,1.0043213737826426,0.0,0.47712125471966244,False
RBK_L1,3.6953941082911097,3.042181594515766,0.0,0.3010299956639812,False
X5PL3E,4.297454099619072,3.82033284489941,0.0,0.47712125471966244,False
XYLI1,0.0,0.0,0.0,0.0,False
DHNPTE,2.3935752032695876,3.062581984228163,0.2,0.6020599913279624,False
G1SAT,3.9002578584377776,3.9002578584377776,0.0,0.3010299956639812,True
GMAND,3.3639878297484915,3.3639878297484915,0.0,0.3010299956639812,False
ADK4,2.7415455167762093,3.0425755124401905,0.3,0.6020599913279624,False
ATPHs,0.0,0.0,0.5,0.47712125471966244,False
HISTRS,0.0,0.0,0.0,0.0,False
TDPDRR,3.4684258911776373,3.0704858825056,0.0,0.3010299956639812,False
GLCS1,3.7351424682511194,3.7563317673210577,0.16666666666666666,0.47712125471966244,False
GLDBRAN2,-0.021189299069938047,0.0,0.0,0.47712125471966244,False
GLBRAN2,3.113358331267094,3.363235804483694,0.0,0.6020599913279624,False
FRULYSE,0.0,0.0,0.0,0.0,False
2MAHMP,0.0,0.0,0.0,0.3010299956639812,False
HMPK1,0.0,0.0,0.0,0.0,False
PMDPHT,3.686720565804366,3.3856905701403845,0.0,0.3010299956639812,True
APRAUR,3.395234055687062,3.395234055687062,0.0,0.3010299956639812,True
TAGURr,2.8211203237768236,3.3439990690571615,0.2,0.6020599913279624,False
MANAO,2.5658478186735176,3.0429690733931802,0.0,0.47712125471966244,False
2DGULRGx,2.7531311088449355,2.7421357245434725,0.16666666666666666,0.47712125471966244,False
2DGULRGy,2.7531311088449355,2.7421357245434725,0.16666666666666666,0.47712125471966244,False
5DGLCNR,3.1977726765713683,3.8210219669692687,0.2222222222222222,0.9030899869919435,False
HETZK,0.0,0.0,0.0,0.0,False
TMPK,2.4913616938342726,3.3664229572259727,0.0,0.6989700043360189,True
DHQTi,3.571941635074462,3.7480328941301435,0.16666666666666666,0.47712125471966244,True
QUINDH,0.0,0.0,0.5,0.3010299956639812,False
BMOCOS,2.3508010092182197,2.464744361525056,0.25,0.6020599913279624,True
BWCOS,2.3508010092182197,2.464744361525056,0.25,0.6020599913279624,False
GTPDPDP,1.5748644242768983,0.9216519105015547,0.0,0.3010299956639812,False
NTP12,0.0,0.0,0.0,0.0,False
3HCINNMH,0.0,0.0,0.0,0.0,False
DHCIND,3.2198463860243605,3.0437551269686796,0.0,0.3010299956639812,False
PRATPP,3.532117116248804,3.532117116248804,0.0,0.3010299956639812,True
PPPNDO,0.0,0.0,0.0,0.0,False
NADS1,0.0,0.0,0.0,0.0,True
NMNDA,0.972847753956385,1.0142404391146103,0.16666666666666666,0.47712125471966244,False
URACPAH,3.0121808365043683,3.665393350279712,0.0,0.47712125471966244,False
HMBS,4.070407321740119,3.8943160626844384,0.0,0.3010299956639812,True
MPTAT,2.955218627558082,3.668429071008711,0.3,0.6989700043360189,True
WCOS,2.3846122368129983,2.4357647592603793,0.5,0.47712125471966244,False
GMHEPPA,3.7235991985256316,3.7235991985256316,0.0,0.3010299956639812,False
ALLK,0.0,0.0,0.0,0.0,False
MTHTHFSs,0.0,0.0,0.0,0.0,True
NMNAT,0.0,0.0,0.0,0.0,False
ARAI,0.0,0.0,0.0,0.0,False
KG6PDC,3.519696767159853,3.519696767159853,0.0,0.47712125471966244,False
XYLK2,3.218666771495872,3.0425755124401905,0.0,0.3010299956639812,False
DHMPTR,0.0,0.0,0.0,0.0,False
PPBNGS,3.8972971220594967,3.8972971220594967,0.0,0.3010299956639812,True
GDMANE,2.7623033632877685,3.0633333589517497,0.0,0.3010299956639812,False
NTP10,0.0,0.0,0.5,0.47712125471966244,False
GALCTLO,0.0,0.0,1.0,0.3010299956639812,False
GUI2,0.0,0.0,0.5,0.47712125471966244,False
GUI1,0.0,0.0,0.0,0.3010299956639812,False
DKGLCNR1,0.0,0.0,0.0,0.6020599913279624,False
DKGLCNR2x,0.0,0.0,0.8333333333333334,0.47712125471966244,False
DKGLCNR2y,0.0,0.0,0.8333333333333334,0.47712125471966244,False
IDOND,3.105444675382731,3.520418023353549,0.23076923076923078,0.9030899869919435,False
IDOND2,0.0,0.0,0.5555555555555556,0.6989700043360189,False
TDP,0.0,0.0,0.0,0.3010299956639812,False
TMK,0.0,0.0,0.0,0.0,False
ThDPAT,0.0,0.0,0.0,0.0,False
CINNDO,0.0,0.0,0.0,0.0,False
CBMD,0.0,0.0,0.0,0.0,False
POAACR,3.3647385550553985,3.3647385550553985,0.0,0.3010299956639812,False
3KGK,3.219060332448861,3.0429690733931802,0.0,0.3010299956639812,False
ASCBPL,0.0,0.0,0.0,0.0,False
LYXI,0.0,0.0,0.0,0.0,False
GOFUCR,0.0,0.0,0.0,0.0,False
2DGULRx,0.47712125471966244,-0.12493873660829995,0.0,0.3010299956639812,False
2DGULRy,0.47712125471966244,-0.12493873660829995,0.0,0.3010299956639812,False
3AMACHYD,2.7630534402996147,3.064083435963596,0.0,0.3010299956639812,False
DOGULNR,0.0,0.0,0.0,0.0,False
MSAR,0.0,0.0,0.0,0.0,False
